#<  Na      int32
#<  Nb      int32
#<  R_min   int32
#<  R_max   int32
#<  t_eq    int32
#<  t_p     int32
        4        0        0        4        1       15
        4        0        0        4        1       17
        4        0        0        4        1       16
        4        0        0        4        1       14
        4        0        0        4        1       15
        4        0        0        4        1       15
        4        0        0        4        1       15
        4        0        0        4        1       15
        4        0        0        4        0       16
        4        0        0        4        1       16
        4        0        0        4        1       15
        4        0        0        4        1       16
        4        0        0        4        1       14
        4        0        0        4        1       14
        4        0        0        4        1       15
        4        0        0        4        1       17
        4        0        0        4        1       16
        4        0        0        4        1       17
        4        0        0        4        1       14
        4        0        0        4        0       15
        4        0        0        4        0       15
        4        0        0        4        1       15
        4        0        0        4        1       14
        4        0        0        4        0       16
        4        0        0        4        1       17
        4        0        0        4        1       15
        4        0        0        4        1       14
        4        0        0        4        1       17
        4        0        0        4        1       16
        4        0        0        4        1       17
        4        0        0        4        1       15
        4        0        0        4        1       15
        4        0        0        4        1       16
        4        0        0        4        1       16
        4        0        0        4        0       16
        4        0        0        4        1       16
        4        0        0        4        1       16
        4        0        0        4        0       16
        4        0        0        4        1       16
        4        0        0        4        1       16
        4        0        0        4        1       15
        4        0        0        4        1       17
        4        0        0        4        1       13
        4        0        0        4        0       15
        4        0        0        4        1       15
        4        0        0        4        1       15
        4        0        0        4        1       14
        4        0        0        4        1       14
        6        0        0        6        1       55
        6        0        0        6        1       75
        6        0        0        6        1       66
        6        0        0        6        1       70
        6        0        0        6        1       56
        6        0        0        6        1       62
        6        0        0        6        1       58
        6        0        0        6        1       56
        6        0        0        6        1       48
        6        0        0        6        1       58
        6        0        0        6        1       70
        6        0        0        6        1       59
        6        0        0        6        1       64
        6        0        0        6        0       62
        6        0        0        6        1       60
        6        0        0        6        1       71
        6        0        0        6        1       52
        6        0        0        6        1       71
        6        0        0        6        1       65
        6        0        0        6        1       53
        6        0        0        6        1       57
        6        0        0        6        1       64
        6        0        0        6        1       82
        6        0        0        6        1       61
        6        0        0        6        1       65
        6        0        0        6        0       60
        6        0        0        6        1       68
        6        0        0        6        1       62
        6        0        0        6        1       59
        6        0        0        6        1       57
        6        0        0        6        1       50
        6        0        0        6        1       66
        6        0        0        6        1       78
        6        0        0        6        1       81
        6        0        0        6        1       77
        6        0        0        6        1       50
        6        0        0        6        1       74
        6        0        0        6        1       89
        6        0        0        6        1       53
        6        0        0        6        0       58
        6        0        0        6        1       70
        6        0        0        6        0       56
        6        0        0        6        1       72
        6        0        0        6        1       67
        6        0        0        6        1       59
        6        0        0        6        1       60
        6        0        0        6        1       63
        6        0        0        6        1       52
        6        0        0        6        1       54
        6        0        0        6        1       95

        7        0        0        7        1      214
        7        0        0        7        1      105
        7        0        0        7        1      111
        7        0        0        7        1      146
        7        0        0        7        1      146
        7        0        0        7        1      103
        7        0        0        7        1      105
        7        0        0        7        1       99
        7        0        0        7        1      134
        7        0        0        7        1      129
        7        0        0        7        1      113
        7        0        0        7        1      132
        7        0        0        7        1      131
        7        0        0        7        1      152
        7        0        0        7        1      120
        7        0        0        7        1      137
        7        0        0        7        1      169
        7        0        0        7        1      146
        7        0        0        7        1      113
        7        0        0        7        1      108
        7        0        0        7        1      167
        7        0        0        7        1       96
        7        0        0        7        1      146
        7        0        0        7        1      154
        7        0        0        7        1      105
        7        0        0        7        1       91
        7        0        0        7        1      105
        7        0        0        7        1      108
        7        0        0        7        1       95
        7        0        0        7        1       97
        7        0        0        7        1      113
        7        0        0        7        1      140
        7        0        0        7        1      103
        7        0        0        7        1      104
        7        0        0        7        1      106
        7        0        0        7        1      146
        7        0        0        7        1      140
        7        0        0        7        1      118
        7        0        0        7        1      109
        7        0        0        7        1      151
        7        0        0        7        1      136
        7        0        0        7        1      163
        7        0        0        7        1      166
        7        0        0        7        1      147
        7        0        0        7        1      180
        7        0        0        7        1      146
        7        0        0        7        1      117
        7        0        0        7        1      127
        7        0        0        7        1      128
        7        0        0        7        1      105
        8        0        0        8        1      311
        8        0        0        8        1      173
        8        0        0        8        1      204
        8        0        0        8        1      215
        8        0        0        8        1      177
        8        0        0        8        1      232
        8        0        0        8        0      210
        8        0        0        8        1      223
        8        0        0        8        0      207
        8        0        0        8        1      191
        8        0        0        8        1      181
        8        0        0        8        0      183
        8        0        0        8        1      205
        8        0        0        8        1      293
        8        0        0        8        0      268
        8        0        0        8        1      301
        8        0        0        8        1      185
        8        0        0        8        1      232
        8        0        0        8        1      326
        8        0        0        8        1      346
        8        0        0        8        1      249
        8        0        0        8        1      255
        8        0        0        8        1      202
        8        0        0        8        1      205
        8        0        0        8        1      190
        8        0        0        8        1      237
        8        0        0        8        1      203
        8        0        0        8        0      274
        8        0        0        8        1      194
        8        0        0        8        1      226
        8        0        0        8        1      300
        8        0        0        8        1      198
        8        0        0        8        1      188
        8        0        0        8        1      337
        8        0        0        8        1      332
        8        0        0        8        1      619
        8        0        0        8        1      212
        8        0        0        8        1      212
        8        0        0        8        0      189
        8        0        0        8        0      232
        8        0        0        8        1      203
        8        0        0        8        1      212
        8        0        0        8        1      230
        8        0        0        8        1      279
        8        0        0        8        0      203
        8        0        0        8        1      209
        8        0        0        8        1      218
        8        0        0        8        0      217
        8        0        0        8        1      231
        8        0        0        8        1      235
        9        0        0        9        1      446
        9        0        0        9        1      400
        9        0        0        9        1      313
        9        0        0        9        1      739
        9        0        0        9        1      375
        9        0        0        9        1      754
        9        0        0        9        1      267
        9        0        0        9        1      659
        9        0        0        9        1      517
        9        0        0        9        1      398
        9        0        0        9        1      372
        9        0        0        9        1      476
        9        0        0        9        1      372
        9        0        0        9        1      863
        9        0        0        9        1      550
        9        0        0        9        1      414
        9        0        0        9        1      291
        9        0        0        9        1      320
        9        0        0        9        1      617
        9        0        0        9        1      441
        9        0        0        9        1      348
        9        0        0        9        1      217
        9        0        0        9        1      364
        9        0        0        9        1      315
        9        0        0        9        1      238
        9        0        0        9        1      690
        9        0        0        9        1      425
        9        0        0        9        1      482
        9        0        0        9        1      615
        9        0        0        9        1      268
        9        0        0        9        1      450
        9        0        0        9        1      472
        9        0        0        9        1      206
        9        0        0        9        1      606
        9        0        0        9        1      446
        9        0        0        9        1      439
        9        0        0        9        1      301
        9        0        0        9        1      557
        9        0        0        9        1      882
        9        0        0        9        1      342
        9        0        0        9        1      323
        9        0        0        9        1      593
        9        0        0        9        1      410
        9        0        0        9        1      360
        9        0        0        9        1      234
        9        0        0        9        1      226
        9        0        0        9        1      416
        9        0        0        9        1      264
        9        0        0        9        1      273
        9        0        0        9        1      414
       10        0        0       10        1      869
       10        0        0       10        1      774
       10        0        0       10        1      697
       10        0        0       10        1      457
       10        0        0       10        1     1254
       10        0        0       10        1     1161
       10        0        0       10        1      773
       10        0        0       10        1      826
       10        0        0       10        1      852
       10        0        0       10        0      479
       10        0        0       10        1      628
       10        0        0       10        0      637
       10        0        0       10        1      591
       10        0        0       10        1      494
       10        0        0       10        1     1150
       10        0        0       10        1      820
       10        0        0       10        1      256
       10        0        0       10        1      414
       10        0        0       10        1      457
       10        0        0       10        1      634
       10        0        0       10        1      283
       10        0        0       10        1      978
       10        0        0       10        0      237
       10        0        0       10        1      488
       10        0        0       10        1      819
       10        0        0       10        1      889
       10        0        0       10        1      795
       10        0        0       10        0      433
       10        0        0       10        1      970
       10        0        0       10        1      588
       10        0        0       10        1      464
       10        0        0       10        1      548
       10        0        0       10        1     1237
       10        0        0       10        1      245
       10        0        0       10        1      312
       10        0        0       10        1      911
       10        0        0       10        1      432
       10        0        0       10        1      804
       10        0        0       10        0      440
       10        0        0       10        1      711
       10        0        0       10        1      579
       10        0        0       10        1      920
       10        0        0       10        1      704
       10        0        0       10        1      784
       10        0        0       10        1      913
       10        0        0       10        1      639
       10        0        0       10        1      303
       10        0        0       10        1      430
       10        0        0       10        1      493
       10        0        0       10        1      505
       11        0        0       11        1     1323
       11        0        0       11        1     1729
       11        0        0       11        1     1090
       11        0        0       11        1      683
       11        0        0       11        1     1290
       11        0        0       11        1     1493
       11        0        0       11        1      634
       11        0        0       11        1     1190
       11        0        0       11        1     1553
       11        0        0       11        1     1830
       11        0        0       11        1     1712
       11        0        0       11        1     2357
       11        0        0       11        1      988
       11        0        0       11        1     1742
       11        0        0       11        1     1342
       11        0        0       11        1     1646
       11        0        0       11        1     1217
       11        0        0       11        1      863
       11        0        0       11        1     1344
       11        0        0       11        1     1406
       11        0        0       11        1     1658
       11        0        0       11        1     1353
       11        0        0       11        1      856
       11        0        0       11        1     1189
       11        0        0       11        1     1092
       11        0        0       11        1      981
       11        0        0       11        1      971
       11        0        0       11        1      776
       11        0        0       11        1     1658
       11        0        0       11        1     1420
       11        0        0       11        1     1385
       11        0        0       11        1     1339
       11        0        0       11        1     1317
       11        0        0       11        1      898
       11        0        0       11        1     1342
       11        0        0       11        1     2341
       11        0        0       11        1     1647
       11        0        0       11        1     1892
       11        0        0       11        1     2820
       11        0        0       11        1     1465
       11        0        0       11        1      984
       11        0        0       11        1     2207
       11        0        0       11        1      326
       11        0        0       11        1     1261
       11        0        0       11        1      804
       11        0        0       11        1     2243
       11        0        0       11        1      563
       11        0        0       11        1     3003
       11        0        0       11        1     1973
       11        0        0       11        1      791
       12        0        0       12        1      683
       12        0        0       12        1     1963
       12        0        0       12        1     1163
       12        0        0       12        1        0
       12        0        0       12        1     1904
       12        0        0       12        0     1836
       12        0        0       12        1     1762
       12        0        0       12        0      935
       12        0        0       12        0      267
       12        0        0       12        1     1171
       12        0        0       12        0     1341
       12        0        0       12        1     3363
       12        0        0       12        1     1719
       12        0        0       12        1        0
       12        0        0       12        1     1468
       12        0        0       12        1     2428
       12        0        0       12        1     1966
       12        0        0       12        0     1672
       12        0        0       12        0     1606
       12        0        0       12        1     2791
       12        0        0       12        1     1380
       12        0        0       12        1     1588
       12        0        0       12        1     2293
       12        0        0       12        1     1300
       12        0        0       12        1     2754
       12        0        0       12        1        0
       12        0        0       12        1        0
       12        0        0       12        1     1511
       12        0        0       12        1     1870
       12        0        0       12        1     1162
       12        0        0       12        1        0
       12        0        0       12        1     2277
       12        0        0       12        1     1943
       12        0        0       12        1     1356
       12        0        0       12        1      564
       12        0        0       12        1     1718
       12        0        0       12        1     1645
       12        0        0       12        1     1389
       12        0        0       12        1     3869
       12        0        0       12        1     1412
       12        0        0       12        1     2021
       12        0        0       12        1     1956
       12        0        0       12        1     1720
       12        0        0       12        1     3206
       12        0        0       12        1     1410
       12        0        0       12        1     1870
       12        0        0       12        1     2848
       12        0        0       12        1     2146
       12        0        0       12        1      967
       12        0        0       12        1        0
